MeetID,MeetPath,Date,MeetCountry,MeetState,MeetTown,MeetName
1397,ipa/1625,05/03/2016,USA,NY,Ithaca,Eastern USA/New York State Powerlifting Championships
1398,ipa/1701,25/02/2017,Canada,NS,Enfield,Renfrew Push/Pull Pro/Am Championships
1399,ipa/1702,08/04/2017,USA,IL,Granite City,Illinois State Powerlifting Championships
1400,ipa/1703,25/03/2017,USA,PA,Newtown,VIP Spring Classic
1401,ipa/1704,04/03/2017,USA,NY,Ithaca,NYS/USA Powerlifting Championships
1402,ipa/1705,18/03/2017,USA,CT,Wallingford,Connecticut Ironman Push/Pull Showdown
1403,ipa/1706,11/03/2017,USA,TN,Murfreesboro,Tennessee State Powerlifting Championships
1404,ipa/1707,04/03/2017,USA,PA,York,Pennsylvania State Powerlifting Championships
1405,ipa/1708,29/04/2017,Canada,NS,Amherst,World Powerlifting Championships
1406,ipa/1709,29/04/2017,USA,OH,Newark,Iron Battle
1407,ipa/1710,17/06/2017,USA,PA,York,Strength Spectacular Powerlifting Championships
1408,ipa/1711,08/07/2017,USA,TN,Gainesboro,Battle of the Beast 2
1409,ipa/1712,15/07/2017,USA,PA,Newtown,VIP Summer Classic
1410,ipa/1713,12/08/2017,USA,PA,Pittsburgh,Lift for Dreams
1411,ipa/1714,16/09/2017,USA,NY,Ithaca,2017 IPA Raw Nationals
1412,ipa/1715,07/10/2017,USA,TN,Murfreesboro,Champion of Champions 2
1413,ipa/1716,21/10/2017,USA,CT,New Haven,Connecticut State Powerlifting Championships
1414,ipa/1717,28/10/2017,USA,PA,Pittsburgh,Halloween Push/Pull
1415,ipa/1718,18/11/2017,USA,PA,York,National Powerlifting & Bench Press Championships
1416,ipa/1719,09/12/2017,USA,OH,Newark,Buckeye Brawl
1417,ipf/0001,15/11/2000,Japan,,Akita,30th IPF Mens Open World Single Championships
1418,ipf/0002,24/05/2000,Argentina,,Buenos Aires,2000 Womens World Championships
1419,ipf/0801,30/10/2008,Canada,,St. John's,38th Men's Open World Championships
1420,ipf/0802,02/11/2008,Canada,,St. John's,29th World Open Women's Championships
1421,ipf/0901,02/11/2009,India,,New Delhi,39th Men's World Powerlifting Championships
1422,ipf/0902,01/11/2009,India,,New Delhi,30th Women's World Powerlifting Championships
1423,ipf/1001,07/11/2010,South Africa,,Potchefstroom,40th Men's World Championships
1424,ipf/1002,07/11/2010,South Africa,,Potchefstroom,31st Women's World Championships
1425,ipf/1101,08/11/2011,Czechia,,Pilsen,2011 World Open Men's Championships
1426,ipf/1102,08/11/2011,Czechia,,Pilsen,2011 World Open Women's Championships
1427,ipf/1201,10/11/2012,Puerto Rico,,Aguadilla,2012 World Open Men's Championships
1428,ipf/1202,10/11/2012,Puerto Rico,,Aguadilla,2012 World Open Women's Championships
1429,ipf/1203,12/06/2012,Sweden,,Stockholm,World Men's Classic Cup
1430,ipf/1204,12/06/2012,Sweden,,Stockholm,World Women's Classic Cup
1431,ipf/1301,11/06/2013,Russia,,Suzdal,1st Classic World Men's Championships
1432,ipf/1302,11/06/2013,Russia,,Suzdal,1st Classic World Women's Championships
1433,ipf/1303,04/11/2013,Norway,,Stavanger,2013 World Open Men's Championships
1434,ipf/1304,04/11/2013,Norway,,Stavanger,2013 World Open Women's Championships
1435,ipf/1305,30/07/2013,Colombia,,Cali,World Games 2013 Men
1436,ipf/1306,30/07/2013,Colombia,,Cali,World Games 2013 Women
1437,ipf/1401,01/06/2014,South Africa,,Potchefstroom,2014 Classic World Men's Championships
1438,ipf/1402,01/06/2014,South Africa,,Potchefstroom,2014 Classic World Women's Championships
1439,ipf/1403,03/11/2014,USA,CO,Aurora,2014 World Open Women's Championships
1440,ipf/1404,03/11/2014,USA,CO,Aurora,2014 World Open Men's Championships
1441,ipf/1501,09/11/2015,Luxembourg,,Hamm,2015 Men's World Open Powerlifting Championships
1442,ipf/1502,09/11/2015,Luxembourg,,Hamm,2015 Women's World Open Powerlifting Championships
1443,ipf/1503,05/06/2015,Finland,,Salo,2015 Classic World Men's Championships
1444,ipf/1504,05/06/2015,Finland,,Salo,2015 Classic World Women's Championships
1445,ipf/1505,31/08/2015,Czechia,,Prague,World Men's Sub-Junior and Junior Championships
1446,ipf/1506,31/08/2015,Czechia,,Prague,World Women's Sub-Junior and Junior Championships
1447,ipf/1507,28/09/2015,USA,CO,Aurora,2015 Men's World Masters Powerlifting Championships
1448,ipf/1508,28/09/2015,USA,CO,Aurora,2015 Women's World Masters Powerlifting Championships
1449,ipf/1601,19/06/2016,USA,TX,Killeen,2016 World Men's Classic Championships
1450,ipf/1602,19/06/2016,USA,TX,Killeen,2016 World Women's Classic Championships
1451,ipf/1603,05/03/2016,USA,OH,Columbus,2016 Arnolds Slingshot Pro American
1452,ipf/1604,06/03/2016,USA,OH,Columbus,2016 Arnolds Slingshot Pro Deadlift
1453,ipf/1605,06/03/2016,USA,OH,Columbus,2016 Arnolds NEXTLIFTER Ohio Classic Push-Pull
1454,ipf/1606,05/03/2016,USA,OH,Columbus,2016 Arnolds StartingStrength.com Pro Raw Challenge
1455,ipf/1607,05/03/2016,USA,OH,Columbus,2016 Arnolds SSP Nutrition Pro Raw Bench
1456,ipf/1608,03/09/2016,Poland,,Szczyrk,World Men's Sub-Junior and Junior Powerlifting Championships 2016
1457,ipf/1609,03/09/2016,Poland,,Szczyrk,World Women's Sub-Junior and Junior Powerlifting Championships 2016
1458,ipf/1610,11/07/2016,Belarus,,Minsk,1st University Men's Powerlifting World Cup
1459,ipf/1611,11/07/2016,Belarus,,Minsk,1st University Women's Powerlifting World Cup
1460,ipf/1612,15/05/2016,South Africa,,Potchefstroom,2016 World Men's Classic Bench Press Championships
1461,ipf/1613,15/05/2016,South Africa,,Potchefstroom,2016 World Women's Classic Bench Press Championships
1462,ipf/1614,03/10/2016,Estonia,,Tallinn,2016 World Masters Men's Championships
1463,ipf/1615,03/10/2016,Estonia,,Tallinn,2016 World Masters Women's Championships
1464,ipf/1616,14/11/2016,USA,FL,Orlando,2016 World Open Women's Championships
1465,ipf/1617,14/11/2016,USA,FL,Orlando,2016 World Open Men's Championships
1466,ipf/1701,14/06/2017,Belarus,,Minsk,World Classic Powerlifting Championships 2017
1467,ipf/1702,24/07/2017,Poland,,Wroclaw,World Games 2017
1468,ipf/1703,28/08/2017,USA,FL,Orlando,World Juniors & Sub-Juniors Championships
1469,ipf/1704,13/11/2017,Czechia,,Pilsen,World Open Championships
1470,ipf/1705,01/10/2017,Sweden,,Sundsvall,World Masters Powerlifting Championships
1471,ipf/1706,28/08/2017,USA,,Orlando,World Juniors & Sub-Juniors Championships
1472,ipf/1707,29/01/2017,Iceland,,Reykjavík,Reykjavík International Games
1473,ipf/1708,10/07/2017,South Africa,,Potchefstroom,2nd University Powerlifting Cup
1474,ipf/7401,09/11/1974,USA,PA,York,IPF World Men's Powerlifting Championship
1475,ipf/7501,22/11/1975,England,,Birmingham,IPF World Men's Powerlifting Championship
1476,ipf/7601,06/11/1976,USA,PA,York,IPF World Men's Powerlifting Championship
1477,ipf/7701,03/11/1977,Australia,WA,Perth,IPF World Men's Powerlifting Championship
1478,ipf/7801,02/11/1978,Finland,,Turku,IPF World Men's Powerlifting Championship
1479,ipf/7901,02/11/1979,USA,OH,Dayton,IPF World Men's Powerlifting Championship
1480,ipf/8001,07/11/1980,USA,VA,Arlington,IPF World Men's Powerlifting Championship
1481,ipf/8101,05/11/1981,India,WB,Calcutta,IPF World Men's Powerlifting Championship
1482,ipf/8201,04/11/1982,Germany,,Munich,IPF World Men's Powerlifting Championship
1483,ipf/8202,04/09/1982,USA,NC,Greensboro,1982 World Masters Powerlifting Championship
1484,ipf/8301,10/11/1983,Sweden,,Gothenburg,IPF World Men's Powerlifting Championship
1485,ipf/8302,03/09/1983,Canada,ON,London,1983 World Masters Powerlifting Championship
1486,ipf/8401,23/11/1984,USA,TX,Dallas,IPF World Men's Powerlifting Championship
1487,ipf/8402,13/12/1984,Australia,WA,Perth,1984 World Masters Powerlifting Championship
1488,ipf/8501,07/11/1985,Finland,,Espoo,IPF World Men's Powerlifting Championship
1489,ipf/8502,24/08/1985,Canada,ON,Toronto,World Masters Powerlifting Championship 1985
1490,ipf/8601,13/11/1986,Netherlands,,The Hague,IPF World Men's Powerlifting Championships
1491,ipf/8602,03/10/1986,Norway,,Sande,World Masters Powerlifting Championship
1492,ipf/8701,12/11/1987,Norway,,Fredrikstad,IPF World Men's Powerlifting Championship
1493,ipf/9201,19/11/1992,England,,Birmingham,IPF World Men's Powerlifting Championship
1494,ipf/9401,17/11/1994,South Africa,,Johannesburg,1994 IPF Senior World Championships
1495,irishpf/1501,30/05/2015,Ireland,,,Inaugural Championship
1496,irishpf/1502,08/08/2015,Ireland,,,Open Championships
1497,irishpf/1601,26/11/2016,Ireland,,,IPF-NIPF All Irelands 2016
1498,irishpf/1602,09/10/2016,Ireland,,,RevFit Bench and Deadlift
1499,irishpf/1603,08/10/2016,Ireland,,,RevFit Open
1500,irishpf/1604,03/09/2016,Ireland,,,Athlone Open
1501,irishpf/1605,19/06/2016,Ireland,,,Boyneside Regional Championships
1502,irishpf/1606,27/02/2016,Ireland,,,National Championships
1503,irishpf/1607,23/01/2016,Ireland,,,Novice Open
1504,irishpf/1701,27/05/2017,Ireland,,,May Open
1505,irishpf/1702,02/04/2017,Ireland,,,ABS Club Championships
1506,irishpf/1703,25/03/2017,Ireland,,,University Championships
1507,irishpf/1704,25/02/2017,Ireland,,,Ulster Open
1508,irishpf/1705,04/02/2017,Ireland,,,Munster Open
1509,irishpf/1706,21/01/2017,Ireland,,,Leinster Open
1510,irishpf/1707,29/07/2017,Ireland,,,National Championships
1511,irishpf/1708,02/09/2017,Ireland,,,September Open
1512,irishpf/1709,04/11/2017,Ireland,,Dublin,November Open 2017
1513,irishpf/1710,07/10/2017,Ireland,,Limerick,October Open 2017
1514,irishpf/1711,10/12/2017,Ireland,,,December Last Chance 2017
1515,mhp/1101,02/04/2011,USA,TX,Mesquite,Clash of the Titans IV
1516,mm/1601,17/12/2016,USA,NY,Lake George,Memorial 2016
1517,mm/1701,23/09/2017,USA,PA,Allentown,Old Iron Bull
1518,napf/0901,04/08/2009,USA,FL,Miami,2009 NAPF North American Regional Championships
1519,napf/1201,23/07/2012,Cayman Islands,,George Town,10th IPF-NAPF North American Regional Powerlifting Championships
1520,napf/1202,02/03/2012,USA,OH,Columbus,Raw Challenge
1521,napf/1301,01/07/2013,USA,FL,Orlando,11th North American Regional Powerlifting Championships
1522,napf/1401,09/07/2014,US Virgin Islands,,St. Croix,2012 NAPF North American Regional Championships
1523,napf/1501,07/07/2015,Canada,SK,Moose Jaw,13th Annual IPF/NAPF American Regional Powerlifting Championships
1524,napf/1601,15/08/2016,US Virgin Islands,,St Croix,14th NAPF North American Regional Powerlifting Championships
1525,napf/1602,15/08/2016,US Virgin Islands,,St Croix,9th NAPF Caribbean Powerlifting Championships
1526,napf/1701,03/07/2017,USA,FL,Orlando,16th NAPF/FESUPO Pan-American Championships
1527,napf/1702,25/10/2017,Canada,ON,Toronto,12th Annual North American Regional Bench Press Championships
1528,napf/7901,26/05/1979,Canada,ON,Hamilton,1979 North American Powerlifting Championships
1529,nasa/1501,10/01/2015,USA,TX,Gilmer,Gilmer Open
1530,nasa/1502,24/01/2015,USA,MO,,Missouri State
1531,nasa/1503,14/02/2015,USA,,,Natural Nationals
1532,nasa/1504,21/02/2015,USA,,,Jerry Jones Bench Press
1533,nasa/1505,28/02/2015,USA,CO,,Colorado State
1534,nasa/1506,07/03/2015,USA,IN,,Indiana State
1535,nasa/1507,14/03/2015,USA,IA,,Iowa State
1536,nasa/1508,21/03/2015,USA,KS,,Kansas State
1537,nasa/1509,27/03/2015,USA,,,Highschool Nationals
1538,nasa/1510,04/04/2015,USA,OH,,Ohio State
1539,nasa/1511,11/04/2015,USA,OK,,Oklahoma State
1540,nasa/1512,18/04/2015,USA,TX,,Texas State
1541,nasa/1513,14/11/2015,USA,,,Masters Nationals
1542,nasa/1514,07/11/2015,USA,IA,,Iowa Regional
1543,nasa/1515,31/10/2015,USA,OK,,Oklahoma Grand
1544,nasa/1516,09/05/2015,USA,TX,,West Texas Open
1545,nasa/1517,09/05/2015,USA,KY,,Kentucky State
1546,nasa/1518,16/05/2015,USA,,,Bench Press Nationals
1547,nasa/1519,16/05/2015,USA,TN,,Tennessee State
1548,nasa/1520,30/05/2015,USA,CA,,Carolina State
1549,nasa/1521,21/06/2015,USA,,,USA Nationals
1550,nasa/1522,27/06/2015,USA,,,Open Nationals
1551,nasa/1523,11/07/2015,USA,,,Grand Nationals
1552,nasa/1524,08/08/2015,USA,,,World Cup
1553,nasa/1525,22/08/2015,USA,CO,,Colorado Grand
1554,nasa/1526,29/08/2015,USA,TX,,E. Texas Regional
1555,nasa/1527,26/09/2015,USA,NM,,New Mexico Regional
1556,nasa/1528,10/10/2015,USA,OH,,Ohio Regional
1557,nasa/1529,24/10/2015,USA,CO,,Colorado Regional
1558,nasa/1530,19/12/2015,USA,IL,,Illinois Regional
1559,nasa/1531,05/12/2015,USA,NM,,New Mexico Regional
1560,nasa/1532,28/11/2015,USA,KS,,Kansas Regional
1561,nasa/1533,25/04/2015,USA,NM,,New Mexico State
1562,nasa/1534,02/05/2015,USA,AZ,,Arizona State
1563,nasa/1535,21/11/2015,USA,,,Unequipped Nationals
1564,nasa/1536,21/11/2015,USA,WI,,Wisconsin State
1565,nasa/1537,02/05/2015,USA,WI,,Wisconsin Regional
1566,nasa/1601,09/01/2016,USA,TX,Lufkin,South Texas State
1567,nasa/1602,23/01/2016,USA,MO,Joplin,Missouri State
1568,nasa/1603,13/02/2016,USA,OK,Oklahoma City,Natural Nationals
1569,nasa/1604,27/02/2016,USA,TX,Dallas,World Sports Expo Exhibition
1570,nasa/1605,05/03/2016,USA,IN,,2016 Indiana State
1571,nasa/1606,12/03/2016,USA,TX,,2016 Texas State
1572,nasa/1607,19/03/2017,USA,KS,,2016 Kansas State
1573,nasa/1608,26/03/2017,USA,CO,,2016 Colorado State
1574,nasa/1609,02/04/2016,USA,,,2016 Hishschool Nationals
1575,nasa/1610,09/04/2016,USA,OH,,2016 Ohio State
1576,nasa/1611,16/04/2016,USA,IA,,2016 Iowa state
1577,nasa/1612,23/04/2016,USA,OK,,2016 Oklahoma state
1578,nasa/1613,30/04/2016,USA,NM,,2016 New Mexico state
1579,nasa/1614,30/04/2016,USA,SC,,2016 Carolina State
1580,nasa/1615,07/05/2016,USA,AZ,,Arizona State
1581,nasa/1616,20/08/2016,USA,TX,,East Texas Open
1582,nasa/1617,21/05/2016,USA,CO,,Bench Press Nationals
1583,nasa/1618,04/06/2016,USA,,,USA Nationals
1584,nasa/1619,27/08/2016,USA,,,Iron Sharpens Iron
1585,nasa/1620,09/07/2016,USA,,,Grand Nationals
1586,nasa/1621,13/08/2016,USA,,,World Cup
1587,nasa/1622,25/06/2016,USA,,,Open Nationals
1588,nasa/1623,01/10/2016,USA,CO,,Colorado Regional
1589,nasa/1624,15/10/2016,USA,,,Unequipped Nationals
1590,nasa/1625,22/10/2016,USA,IA,,Iowa Regional
1591,nasa/1626,29/10/2016,USA,OK,,Oklahoma Regional
1592,nasa/1627,05/11/2016,USA,,,Western States Nationals
1593,nasa/1628,12/11/2016,USA,,,Masters Nationals
1594,nasa/1629,19/11/2016,USA,MO,,Missouri Regional
1595,nasa/1630,26/11/2016,USA,KS,,Kansas Regional
1596,nasa/1631,03/12/2016,USA,NM,,New Mexico New Years Classic
1597,nasa/1632,07/05/2016,USA,WI,,Wisconsin State
1598,nasa/1633,17/12/2016,USA,IL,,Illinois Regional
1599,nasa/1701,14/01/2017,USA,MO,,Missouri State Championships
1600,nasa/1702,04/02/2017,USA,WI,,2017 Wisconsin State
1601,nasa/1703,11/02/2017,USA,,,Natural-Nationals
1602,nasa/1704,04/03/2017,USA,CO,,2017 Colorado State
1603,nasa/1705,11/03/2017,USA,TX,,2017 Texas State
1604,nasa/1706,18/03/2017,USA,IN,,2017 Indiana State
1605,nasa/1707,26/03/2017,USA,,,2017 Highschool Nationals
1606,nasa/1708,01/04/2017,USA,OH,,2017 Ohio State
1607,nasa/1709,15/04/2017,USA,KS,,2017 Kansas State
1608,nasa/1710,22/04/2017,USA,TN,,2017 Tennessee State
1609,nasa/1711,29/04/2017,USA,NM,,2017 New Mexico State
1610,nasa/1712,06/05/2017,USA,AZ,,2017 Arizona State
1611,nasa/1714,20/05/2017,USA,OK,,2017 Oklahoma State
1612,nasa/1715,10/06/2017,USA,,,2017-USA-Nationals
1613,nasa/1716,15/07/2017,USA,,,2017 Summer Nationals
1614,nasa/1717,22/07/2017,USA,,,2017 Grand Nationals
1615,nasa/1719,05/08/2017,USA,,,One Healthy Bod Expo
1616,nasa/1720,19/08/2017,USA,,,American Cup
1617,nasa/1721,07/01/2017,USA,TX,,South Texas State
1618,nasa/1722,21/10/2017,USA,TN,,Tennessee Regional
1619,nasa/1723,29/07/2017,USA,,,Tri State Regionals
1620,nasa/1724,07/10/2017,USA,CO,,Colorado Regionals
1621,nasa/1725,14/10/2017,USA,OH,Springfield,Unequipped Nationals
1622,nasa/1726,06/05/2017,USA,WI,,Wisconsin State Championship
1623,nasa/1727,23/09/2017,USA,NM,,Southern New Mexico Open
1624,nasa/1728,30/09/2017,USA,,,Jerry Jones Memorial PushPull
1625,nasa/1729,11/11/2017,USA,KS,,Kansas Regional
1626,nasa/1730,18/11/2017,USA,,,Masters Nationals
1627,nasa/1731,21/10/2017,USA,MO,,Missouri Regional
1628,nasa/1732,02/12/2017,USA,NM,,New Mexico Regional
1629,nasa/1733,16/12/2017,USA,TX,,Texas Holiday Classic
1630,nasa/1734,23/12/2017,USA,IL,,Illinois Christmas Regional
1631,nasa/1801,13/01/2018,USA,TX,,Southeast Texas State
1632,nipf/1101,10/12/2011,N.Ireland,,,2011 Raw Power
1633,nipf/1201,11/10/2012,N.Ireland,,,2012 NIPF Raw Power Championships
1634,nipf/1202,06/10/2012,N.Ireland,,,2012 NIPF Push Pull
1635,nipf/1203,18/08/2012,N.Ireland,,,2012 NIPF Bench Press Championships
1636,nipf/1204,16/06/2012,N.Ireland,,,2012 Maxx Power Championships
1637,nipf/1205,31/03/2012,N.Ireland,,,2012 NIPF Deadlift Championships
1638,nipf/1301,23/11/2013,N.Ireland,,,2013 Raw Power
1639,nipf/1302,14/09/2013,N.Ireland,,,2013 Push Pull Championships
1640,nipf/1303,22/06/2013,N.Ireland,,,2013 Maxx Power Championships
1641,nipf/1304,30/03/2013,N.Ireland,,,2013 NIPF Deadlift Championships
1642,nipf/1305,23/02/2013,N.Ireland,,,2013 NIPF Bench Press Championships
1643,nipf/1401,13/12/2014,N.Ireland,,,2014 Mens Junior and Masters Raw Power
1644,nipf/1402,18/10/2014,N.Ireland,,,2014 NIPF Bench Press Championships
1645,nipf/1403,27/09/2014,N.Ireland,,,2014 Raw Power - Senior Men and All Females Only
1646,nipf/1404,30/08/2014,N.Ireland,,,2014 Push Pull
1647,nipf/1405,31/05/2014,N.Ireland,,,2014 Maxx Power
1648,nipf/1406,22/02/2014,N.Ireland,,,2014 NIPF Deadlift Championships
1649,nipf/1501,05/12/2015,N.Ireland,,,All Ireland Classic
1650,nipf/1502,07/11/2015,N.Ireland,,,2015 NIPF Deadlift Championships
1651,nipf/1503,29/08/2015,N.Ireland,,,2015 NIPF Juniors and Masters Classic
1652,nipf/1504,20/06/2015,N.Ireland,,,2015 NIPF Push/Pull
1653,nipf/1505,11/04/2015,N.Ireland,,,2015 NIPF Classic Championships - Senior Men and Ladies
1654,nipf/1506,21/02/2015,N.Ireland,,,2015 NIPF Bench Press Championships
1655,nipf/1601,15/10/2016,N.Ireland,,,2016 NIPF Autumn Advance
1656,nipf/1602,20/08/2016,N.Ireland,,,2016 Summer Showdown
1657,nipf/1603,18/06/2016,N.Ireland,,,2016 Men's Raw Power
1658,nipf/1604,16/04/2016,N.Ireland,,,2016 Women's Raw Power
1659,nipf/1605,12/03/2016,N.Ireland,,,2016 Rookie Power
1660,nipf/1606,06/02/2016,N.Ireland,,,2016 NIPF Big Lift Combo
1661,nipf/1608,12/03/2016,N.Ireland,,,2016 Home Nations
1662,nipf/1701,28/01/2017,N.Ireland,,,2017 Rookie Power 1
1663,nipf/1702,04/02/2017,N.Ireland,,,2017 Seniors/Open Raw Power
1664,nipf/1703,06/05/2017,N.Ireland,,,PNP Push/Pull Open
1665,nipf/1704,24/06/2017,N.Ireland,,,Open Raw Power
1666,nipf/1705,02/12/2017,N.Ireland,,,All Irelands Invitational
1667,nipf/1706,30/09/2017,N.Ireland,,,Open 3-Lift
1668,npa/1701,22/07/2017,Israel,,Rison Letzion,Open Israel Championship
1669,nsf/1,08/01/2000,Norway,,Kristiansand,Kretsstevne
1670,nsf/10,07/02/2000,Norway,,Halden,Benkstevne
1671,nsf/100,21/10/2000,Norway,,Brumunddal,Seriestevne
1672,nsf/1001,05/06/2007,Norway,,Halden,Seriestevne
1673,nsf/1003,09/12/2006,Norway,,Stavanger,Klubbstevne
1674,nsf/1004,16/12/2006,Norway,,Bergen,Åpent stevne
1675,nsf/1005,27/12/2006,Norway,,Gressvik,Klubbstevne
1676,nsf/1006,06/01/2007,Norway,,Odderneshallen,Klubbstevne
1677,nsf/1007,17/01/2007,Norway,,Askim,Seriestevne
1678,nsf/1008,20/01/2007,Norway,,Alta,Finnmarkmesterskapet
1679,nsf/1009,22/06/2007,Norway,,Melhus,Klubbmesterskap
1680,nsf/101,21/10/2000,Norway,,Oslo,Seriestevne
1681,nsf/1010,09/12/2006,Norway,,Sande,Julestevne
1682,nsf/1012,30/06/2007,Norway,,Frogner,NM benkpress
1683,nsf/1013,22/08/1999,Norway,,Fagernes,NM benkpress
1684,nsf/1014,04/03/2000,Norway,,Oslo,Veteran NM
1685,nsf/1015,05/03/2000,Norway,,Oslo,B-NM
1686,nsf/1017,14/10/1995,Norway,,Oslo,RM Øst
1687,nsf/1019,11/08/2007,Norway,,Fræna,Åpent stevne
1688,nsf/102,23/10/2000,Norway,,Halden,Seriestevne
1689,nsf/1020,15/08/2007,Norway,,Sandnes,Seriestevne
1690,nsf/1021,09/12/2000,Norway,,Oslo,Lag-NM
1691,nsf/1022,04/12/1999,Norway,,Oslo,Julestevne
1692,nsf/1027,02/11/1996,Norway,,Fagernes,Junior NM
1693,nsf/1029,20/10/1998,Norway,,Gyor Ungarn,Junior VM
1694,nsf/103,23/10/2000,Norway,,Kjeller,Seriestevne
1695,nsf/1031,17/08/2007,Norway,,Trondheim,Klubbstevne
1696,nsf/1032,18/08/2007,Norway,,Melhus,Klubbmesterskap
1697,nsf/1034,12/05/2007,Norway,,Kirkenes,KM
1698,nsf/1036,25/08/2007,Norway,,Rana,Seriestevne
1699,nsf/1037,25/08/2007,Norway,,Ganddal,Seriestevne
1700,nsf/1038,01/09/2007,Norway,,Spikkestad,Kretsstevne
1701,nsf/1039,05/09/2007,Norway,,Oslo,Klubbstevne
1702,nsf/104,27/10/2000,Norway,,Steinkjer,Klubbstevne
1703,nsf/1041,08/09/2007,Norway,,Sande,Seriestevne
1704,nsf/1043,17/09/2007,Norway,,Frogner,Klubbmesterskap
1705,nsf/1046,29/09/2007,Norway,,Sande,Syd-Norsk
1706,nsf/1048,12/09/2007,Norway,,Brumunddal,Benkpresstevne
1707,nsf/1049,30/09/2007,Norway,,Sande,Syd-Norsk benkpress
1708,nsf/105,27/10/2000,Norway,,Hommersåk,Seriestevne
1709,nsf/1051,22/09/2007,Norway,,Varhol Fræna,Åpent stevne
1710,nsf/1055,06/10/2007,Norway,,Melhus,Klubbmesterskap
1711,nsf/1056,13/10/2007,Norway,,Bergen,Seriestevne
1712,nsf/1057,16/10/2007,Norway,,Sandnes,Seriestevne
1713,nsf/1058,24/08/2007,Norway,,Elnesvågen,Åpent stevne
1714,nsf/106,27/10/2000,Norway,,,Seriestevne
1715,nsf/1061,20/10/2007,Norway,,Brumunddal,Kretsmesterskap
1716,nsf/1062,20/10/2007,Norway,,Røros,Regionmesterskap
1717,nsf/1064,30/10/2007,Norway,,Sandnes,Lagserie
1718,nsf/1065,03/11/2007,Norway,,Elnesvågen,KM benkpress
1719,nsf/1066,27/10/2007,Norway,,Rana,Seriestevne
1720,nsf/1067,27/12/2006,Norway,,Gressvik,Klubbstevne
1721,nsf/1068,22/05/2007,Norway,,Bergen,Åpent stevne
1722,nsf/1069,05/11/2007,Norway,,Lørenskog,Klubbmesterskap
1723,nsf/107,28/10/2000,Norway,,Askim,Seriestevne
